Date,Commodity Indicator,Product Short Desc,Future/Option,Electronic Volume,Total Volume
7/1/2008,EC,EURO FX FUT,F,"4,593,028",4661327.00
7/1/2008,ED,EURO DLR PUT,O,"151,682",3488580.00
7/1/2008,J1,JAPAN YEN FUT,F,"2,842,105",2898018.00
7/1/2008,BP,BRIT PND FUT,F,"1,851,515",1896381.00
7/1/2008,E0,1YR MIDCRV CALL,O,"121,173",1738575.00
7/1/2008,J3,TRAKRS ROGERS,F,"1,719,215",1719215.00
7/1/2008,E1,SWISS FRNC FUT,F,"1,606,997",1649990.00
7/1/2008,E0,1YR MIDCRV PUT,O,"87,171",1492726.00
7/1/2008,ES,EMINI S&P PUT,O,"1,211,481",1224636.00
7/1/2008,48,LV CATTLE FUT,F,"313,512",1006398.00
7/1/2008,LN,LEAN HOGS FUT,F,"347,110",968358.00
7/1/2008,ES,EMINI S&P CALL,O,"941,928",948238.00
7/1/2008,AD,AUST DLR FUT,F,"872,858",938177.00
7/1/2008,C1,CANADA DLR FUT,F,"861,161",932044.00
7/1/2008,SP,S&P 500 FUT,F,"154,982",921875.00
7/1/2008,SP,S&P 500 PUT,O,59,917946.00
7/1/2008,ME,E-400 MIDCAP F,F,"707,373",707373.00
7/1/2008,SP,S&P 500 CALL,O,51,604604.00
7/1/2008,MP,MEX PESO FUT,F,"457,906",515665.00
7/1/2008,N1,NIKKEI (YEN) F,F,"360,936",361256.00
7/1/2008,NK,NIKKEI ($) FUT,F,"343,854",344028.00
7/1/2008,P3,TRAKRS PIMCO,F,"249,276",249276.00
7/1/2008,EV,EOM S&P 500 P,O,0,129973.00
7/1/2008,62,FDR CATTLE FUT,F,"22,332",129548.00
7/1/2008,EV,EOM S&P 500 C,O,0,129200.00
7/1/2008,EC,EURO FX PUT,O,"76,560",118979.00
7/1/2008,ND,NASDAQ 100 FUT,F,"13,165",103965.00
7/1/2008,EC,EURO FX CALL,O,"63,253",99207.00
7/1/2008,EW,EOM EMINI S&P C,O,"80,022",80022.00
7/1/2008,XP,SP AFLEX PUT,O,0,76060.00
7/1/2008,48,LV CATTLE CALL,O,72,67055.00
7/1/2008,E7,EMINI EURFX FUT,F,"61,969",62039.00
7/1/2008,NE,NEW ZEALND FUT,F,"49,838",58509.00
7/1/2008,EW,EOM EMINI S&P P,O,"47,718",47718.00
7/1/2008,J1,JAPAN YEN CALL,O,"21,171",42923.00
7/1/2008,1K,WK1 MDCRV PUT,O,"3,375",42135.00
7/1/2008,LB,LUMBER FUT,F,0,41612.00
7/1/2008,GI,GSCI FUT,F,"7,538",41521.00
7/1/2008,RL,RUSS 2000 FUT,F,506,38388.00
7/1/2008,3K,WK3 MDCRV PUT,O,225,37625.00
7/1/2008,48,LV CATTLE PUT,O,442,36412.00
7/1/2008,EM,1-MTH EURODLR F,F,"26,525",31921.00
7/1/2008,ER,E-RUSS 2000 P,O,"30,457",30457.00
7/1/2008,ER,E-RUSS 2000 C,O,"28,569",28569.00
7/1/2008,LN,LEAN HOGS CALL,O,"1,826",26479.00
7/1/2008,AD,AUST DLR PUT,O,"6,353",25143.00
7/1/2008,PST,TRAKRS PIM SPTR,F,"22,751",22751.00
7/1/2008,DA,MILK FUT,F,"18,789",22218.00
7/1/2008,NQ,EMINI NASD CALL,O,"20,525",20525.00
7/1/2008,2K,WK2 MDCRV PUT,O,0,20500.00
7/1/2008,NQ,EMINI NASD PUT,O,"20,264",20264.00
7/1/2008,YT,EURO FX C (EU),O,"18,909",18909.00
7/1/2008,E0T,TOMMI MDCRV P,O,"1,050",17450.00
7/1/2008,RY,EC/JY CROSS RT,F,"15,386",17406.00
7/1/2008,RU,RUS RUBLE FUT,F,"15,469",17025.00
7/1/2008,3K,WK3 MDCRV CALL,O,"1,327",15427.00
7/1/2008,LN,LEAN HOGS PUT,O,"3,539",15247.00
7/1/2008,J1,JAPAN YEN PUT,O,"10,180",14447.00
7/1/2008,EFE,E-MINI EAFE FUT,F,"13,082",14149.00
7/1/2008,1K,WK1 MDCRV CALL,O,"1,075",13035.00
7/1/2008,SMC,E-600 SMLCAP F,F,"12,862",12862.00
7/1/2008,C1,CANADA DLR PUT,O,"7,499",12535.00
7/1/2008,YT,EURO FX P (EU),O,"12,406",12406.00
7/1/2008,E0T,TOMMI MDCRV C,O,975,12275.00
7/1/2008,E2,2YR MIDCRV CALL,O,0,12218.00
7/1/2008,M3,TRAKRS BXY,F,"11,000",11000.00
7/1/2008,BP,BRIT PND PUT,O,"7,017",10905.00
7/1/2008,C1,CANADA DLR CALL,O,"6,582",10685.00
7/1/2008,BP,BRIT PND CALL,O,"6,231",10459.00
7/1/2008,K4,CDD NEW YORK F,F,"2,887",10137.00
7/1/2008,EMI,E-MINI EMRG FUT,F,"6,811",9314.00
7/1/2008,56,FRZ PK BLY FUT,F,279,7993.00
7/1/2008,E2,2YR MIDCRV PUT,O,0,7614.00
7/1/2008,AD,AUST DLR CALL,O,"4,873",7547.00
7/1/2008,EY,EUROYEN FUT,F,"7,177",7177.00
7/1/2008,DA,MILK PUT,O,7,6986.00
7/1/2008,YJ,JAPAN YEN C EU,O,"6,337",6337.00
7/1/2008,DA,MILK CALL,O,4,5857.00
7/1/2008,YJ,JAPAN YEN P EU,O,"5,384",5384.00
7/1/2008,E1,SWISS FRNC CALL,O,"2,523",5066.00
7/1/2008,K4K,C NYK STP MAY C,O,0,5000.00
7/1/2008,MD,S&P 400MID FUT,F,7,4670.00
7/1/2008,RP,EC/BP CROSS RT,F,"2,573",4507.00
7/1/2008,RF,EC/SF CROSS RT,F,"2,738",4045.00
7/1/2008,YP,SP EFLEX CALL,O,0,3970.00
7/1/2008,YP,SP EFLEX PUT,O,0,3970.00
7/1/2008,E1,SWISS FRNC PUT,O,"1,946",3893.00
7/1/2008,62,FDR CATTLE PUT,O,0,3623.00
7/1/2008,H9X,H DMN STP NOV C,O,0,3500.00
7/1/2008,RA,S AFR RAND FUT,F,280,3340.00
7/1/2008,K3,CDD CINCINNAT P,O,0,3150.00
7/1/2008,62,FDR CATTLE CALL,O,0,3110.00
7/1/2008,BY,BP/JY CROSS RT,F,0,2693.00
7/1/2008,K5,CDD DALLAS F,F,"1,685",2585.00
7/1/2008,YB,BRIT PND-C EU,O,"2,203",2203.00
7/1/2008,K5K,C DLS STP MAY C,O,0,2100.00
7/1/2008,K4K,C NYK STP MAY P,O,0,2000.00
7/1/2008,K6K,C PHL STP MAY P,O,0,2000.00
7/1/2008,K7K,C PRT STP MAY C,O,0,2000.00
7/1/2008,K7K,C PRT STP MAY P,O,0,2000.00
7/1/2008,J7,EMINI J YEN FUT,F,"1,980",1985.00
7/1/2008,YD,CAN DLR PUT EU,O,"1,865",1865.00
7/1/2008,GA,GSCI ER FUTURES,F,377,1777.00
7/1/2008,Z,POLISH (EC) F,F,26,1657.00
7/1/2008,YS,SWISS FRNC-C EU,O,"1,547",1547.00
7/1/2008,WP,WOOD PULP FUT,F,157,1507.00
7/1/2008,YD,CAN DLR CALL EU,O,"1,502",1502.00
7/1/2008,3X,WKEC-3X-C,O,0,1480.00
7/1/2008,K3,CDD CINCINNAT F,F,210,1460.00
7/1/2008,KX,CDD KNSCTY FUT,F,85,1435.00
7/1/2008,K6,CDD PHILADEL F,F,179,1429.00
7/1/2008,NK,NIKKEI ($) PUT,O,0,1400.00
7/1/2008,K1Q,C ATL STP AUG P,O,0,1300.00
7/1/2008,CB,BUTTER CS FUT,F,"1,280",1280.00
7/1/2008,PZ,POLISH (US) F,F,12,1167.00
7/1/2008,RMB,RMB/USD FUT,F,692,1132.00
7/1/2008,K5,CDD DALLAS C,O,0,1100.00
7/1/2008,BR,BRAZIL RL FUT,F,205,1056.00
7/1/2008,YB,BRIT PND-P EU,O,"1,052",1052.00
7/1/2008,K1Q,C ATL STP AUG C,O,0,1050.00
7/1/2008,K8,CDD TUCSON F,F,100,1050.00
7/1/2008,YS,SWISS FRNC-P EU,O,"1,036",1036.00
7/1/2008,2K,WK2 MDCRV CALL,O,0,1000.00
7/1/2008,K2K,C CHI STP MAY P,O,0,1000.00
7/1/2008,K8,CDD TUCSON P,O,0,1000.00
7/1/2008,KSK,C SCR STP MAY C,O,0,1000.00
7/1/2008,KXK,C KCT STP MAY P,O,0,1000.00
7/1/2008,MHF,HURS BMX FLA C,O,0,1000.00
7/1/2008,KS,CDD SACRA FUT,F,0,850.00
7/1/2008,KQ,CDD MINNESOT F,F,50,750.00
7/1/2008,K1,CDD ATLANTA F,F,135,735.00
7/1/2008,IS,SHEKEL FUTURE,F,0,716.00
7/1/2008,K0,CDD LAS VEGAS F,F,70,620.00
7/1/2008,AJ,AD/JY CROSS RT,F,30,607.00
7/1/2008,2X,WKEC-2X-P,O,0,605.00
7/1/2008,K0,CDD LAS VEGAS P,O,0,600.00
7/1/2008,K7,CDD PORTLAND F,F,70,520.00
7/1/2008,LB,LUMBER PUT,O,0,517.00
7/1/2008,LB,LUMBER CALL,O,0,505.00
7/1/2008,K0K,C LVG STP MAY C,O,0,500.00
7/1/2008,K1K,C ATL STP MAY C,O,0,500.00
7/1/2008,KRK,C HST STP MAY C,O,0,500.00
7/1/2008,ND,NASDAQ 100 PUT,O,0,495.00
7/1/2008,KQ,CDD MINNESOT C,O,0,450.00
7/1/2008,K2,CDD CHICAGO F,F,361,411.00
7/1/2008,ND,NASDAQ 100 CALL,O,0,352.00
7/1/2008,K2,CDD CHICAGO C,O,0,350.00
7/1/2008,MP,MEX PESO PUT,O,0,327.00
7/1/2008,2X,WKEC-2X-C,O,0,320.00
7/1/2008,KW,CDD BOSTON FUT,F,65,315.00
7/1/2008,ME,E-400 MIDCAP P,O,314,314.00
7/1/2008,CN,EC/NOK CROSS RT,F,0,300.00
7/1/2008,K1K,C ATL STP MAY F,F,0,300.00
7/1/2008,K9,CDD DES MOIN F,F,28,278.00
7/1/2008,KR,CDD HOUST FUT,F,65,265.00
7/1/2008,DY,DRY WHEY FUT,F,242,242.00
7/1/2008,UN,NOK,F,138,227.00
7/1/2008,K3,CDD CINCINNAT C,O,0,200.00
7/1/2008,K4,CDD NEW YORK C,O,0,200.00
7/1/2008,NF,CSH NFDM FUT,F,184,184.00
7/1/2008,K5K,C DLS STP MAY F,F,50,150.00
7/1/2008,4C,WKCD-4C-P,O,0,130.00
7/1/2008,K3K,C CIN STP MAY P,O,0,125.00
7/1/2008,1C,WKCD-1C-P,O,0,123.00
7/1/2008,MP,MEX PESO CALL,O,0,120.00
7/1/2008,ME,E-400 MIDCAP C,O,119,119.00
7/1/2008,SU,S&P VALUE FUT,F,119,119.00
7/1/2008,CB,BUTTER CS CALL,O,118,118.00
7/1/2008,PY,SPDR-S&P FUT,F,109,109.00
7/1/2008,DK,CLASS IV MILK,F,107,107.00
7/1/2008,CB,BUTTER CS PUT,O,100,100.00
7/1/2008,KR,CDD HOUSTON C,O,0,100.00
7/1/2008,SG,S&P GROWTH FUT,F,96,96.00
7/1/2008,LBA,LEHMAN US AGG F,F,80,80.00
7/1/2008,2C,WKCD-2C-P,O,0,76.00
7/1/2008,KRW,WON/USD FUT,F,0,64.00
7/1/2008,QQ,QQQ-NASDAQ FUT,F,59,59.00
7/1/2008,3C,WKCD-3C-P,O,0,58.00
7/1/2008,DY,DRY WHEY PUT,O,50,50.00
7/1/2008,K1,CDD ATLANTA C,O,0,50.00
7/1/2008,K1,CDD ATLANTA P,O,0,50.00
7/1/2008,K4,CDD NEW YORK P,O,0,50.00
7/1/2008,KS,CDD SACRAMNTO C,O,0,50.00
7/1/2008,KSK,C SCR STP MAY F,F,0,50.00
7/1/2008,XP,SP AFLEX CALL,O,0,50.00
7/1/2008,4X,WKEC-4X-P,O,0,48.00
7/1/2008,4X,WKEC-4X-C,O,0,43.00
7/1/2008,2J,WKJY-2J-P,O,0,40.00
7/1/2008,SE,SEK,F,31,32.00
7/1/2008,DY,DRY WHEY CALL,O,30,30.00
7/1/2008,4S,WKSF-4S-P,O,0,29.00
7/1/2008,SMP,S&P 600 SMLCP F,F,0,26.00
7/1/2008,4S,WKSF-4S-C,O,0,22.00
7/1/2008,KU,CDD SLC F,F,22,22.00
7/1/2008,2J,WKJY-2J-C,O,0,20.00
7/1/2008,IW,IWM-RUSS FUT,F,20,20.00
7/1/2008,AC,AD/CD CROSS RT,F,4,14.00
7/1/2008,56,FRZ PK BLY CALL,O,0,13.00
7/1/2008,AN,AD/NE CROSS RT,F,13,13.00
7/1/2008,2B,WKBP-2B-C,O,0,10.00
7/1/2008,CHI,CHI HOUSE FUT,F,10,10.00
7/1/2008,HC,HICP FUT,F,10,10.00
7/1/2008,LAV,LAV HOUSE FUT,F,10,10.00
7/1/2008,NYM,NYM HOUSE FUT,F,9,9.00
7/1/2008,4C,WKCD-4C-C,O,0,7.00
7/1/2008,JQ,MILK MIDI PUT,O,0,6.00
7/1/2008,3C,WKCD-3C-C,O,0,5.00
7/1/2008,BOS,BOS HOUSE FUT,F,5,5.00
7/1/2008,CUS,CSI COMP FUT,F,5,5.00
7/1/2008,CC,EC/CD CROSS RT,F,4,4.00
7/1/2008,SFR,SFR HOUSE FUT,F,4,4.00
7/1/2008,DB,BUTTER FUT,F,0,2.00
7/1/2008,K,CZECK (EC) FUT,F,2,2.00
7/1/2008,LAX,LAX HOUSE FUT,F,2,2.00
7/1/2008,BF,BP/SF CROSS RT,F,0,1.00
7/1/2008,FR,HUNGARY (US) F,F,1,1.00
7/1/2008,RL,RUSS 2000 CALL,O,0,1.00
8/1/2008,ED,EURO DLR FUT,F,"34,889,360",36521598.00
8/1/2008,ES,EMINI S&P FUT,F,"36,394,042",36400327.00
8/1/2008,NQ,EMINI NASD FUT,F,"7,606,935",7606935.00
8/1/2008,ED,EURO DLR CALL,O,"360,564",6048921.00
8/1/2008,EC,EURO FX FUT,F,"4,942,786",5009732.00
8/1/2008,ER,E-RUSS 2000 FUT,F,"4,236,460",4243477.00
8/1/2008,ED,EURO DLR PUT,O,"184,086",2713033.00
8/1/2008,J1,JAPAN YEN FUT,F,"2,387,350",2428917.00
8/1/2008,BP,BRIT PND FUT,F,"1,766,714",1805734.00
8/1/2008,E0,1YR MIDCRV CALL,O,"100,334",1343234.00
8/1/2008,E1,SWISS FRNC FUT,F,"1,277,571",1330332.00
8/1/2008,E0,1YR MIDCRV PUT,O,"87,715",1312277.00
8/1/2008,AD,AUST DLR FUT,F,"1,058,646",1108357.00
8/1/2008,C1,CANADA DLR FUT,F,"904,470",966395.00
8/1/2008,ES,EMINI S&P PUT,O,"810,093",816723.00
8/1/2008,J3,TRAKRS ROGERS,F,"798,652",798652.00
8/1/2008,48,LV CATTLE FUT,F,"226,560",738206.00
8/1/2008,SP,S&P 500 FUT,F,"101,682",729743.00
8/1/2008,ES,EMINI S&P CALL,O,"685,078",698858.00
8/1/2008,SP,S&P 500 PUT,O,4,653778.00
8/1/2008,LN,LEAN HOGS FUT,F,"253,744",617855.00
8/1/2008,MP,MEX PESO FUT,F,"404,468",473993.00
8/1/2008,SP,S&P 500 CALL,O,0,438690.00
8/1/2008,ME,E-400 MIDCAP F,F,"437,257",437257.00
8/1/2008,N1,NIKKEI (YEN) F,F,"283,870",285470.00
8/1/2008,NK,NIKKEI ($) FUT,F,"241,065",241628.00
8/1/2008,EC,EURO FX PUT,O,"110,875",180068.00
8/1/2008,EV,EOM S&P 500 P,O,0,154493.00
8/1/2008,P3,TRAKRS PIMCO,F,"147,013",147013.00
8/1/2008,62,FDR CATTLE FUT,F,"26,350",124413.00
8/1/2008,EC,EURO FX CALL,O,"74,661",103757.00
8/1/2008,EV,EOM S&P 500 C,O,0,100882.00
8/1/2008,ND,NASDAQ 100 FUT,F,"7,589",83158.00
8/1/2008,XP,SP AFLEX PUT,O,0,74148.00
8/1/2008,NE,NEW ZEALND FUT,F,"58,054",68103.00
8/1/2008,E7,EMINI EURFX FUT,F,"60,956",60969.00
8/1/2008,EW,EOM EMINI S&P C,O,"44,607",44607.00
8/1/2008,48,LV CATTLE CALL,O,864,43566.00
8/1/2008,GI,GSCI FUT,F,"8,991",41367.00
8/1/2008,EW,EOM EMINI S&P P,O,"41,343",41343.00
8/1/2008,LB,LUMBER FUT,F,0,40693.00
8/1/2008,BP,BRIT PND PUT,O,"16,100",29911.00
8/1/2008,RL,RUSS 2000 FUT,F,420,29639.00
8/1/2008,DA,MILK FUT,F,"23,987",29485.00
8/1/2008,NQ,EMINI NASD PUT,O,"27,557",27557.00
8/1/2008,48,LV CATTLE PUT,O,671,26519.00
8/1/2008,YT,EURO FX P (EU),O,"26,093",26093.00
8/1/2008,LN,LEAN HOGS CALL,O,"1,677",25065.00
8/1/2008,EM,1-MTH EURODLR F,F,"14,998",24494.00
8/1/2008,RU,RUS RUBLE FUT,F,"20,628",22429.00
8/1/2008,BP,BRIT PND CALL,O,"12,832",21842.00
8/1/2008,YT,EURO FX C (EU),O,"21,027",21027.00
8/1/2008,J1,JAPAN YEN CALL,O,"14,140",20882.00
8/1/2008,RY,EC/JY CROSS RT,F,"19,417",20460.00
8/1/2008,NQ,EMINI NASD CALL,O,"20,110",20110.00
8/1/2008,ER,E-RUSS 2000 C,O,"18,466",18466.00
8/1/2008,ER,E-RUSS 2000 P,O,"18,392",18392.00
8/1/2008,LN,LEAN HOGS PUT,O,"2,062",18218.00
8/1/2008,J1,JAPAN YEN PUT,O,"12,042",17911.00
8/1/2008,C1,CANADA DLR PUT,O,"10,571",17164.00
8/1/2008,EFE,E-MINI EAFE FUT,F,"14,305",16321.00
8/1/2008,C1,CANADA DLR CALL,O,"8,925",15094.00
8/1/2008,AD,AUST DLR PUT,O,"10,568",14619.00
8/1/2008,PST,TRAKRS PIM SPTR,F,"11,170",11170.00
8/1/2008,2K,WK2 MDCRV CALL,O,600,10450.00
8/1/2008,AD,AUST DLR CALL,O,"7,643",10389.00
8/1/2008,E1,SWISS FRNC PUT,O,"6,150",10175.00
8/1/2008,5K,WK5 MDCRV PUT,O,0,10150.00
8/1/2008,E1,SWISS FRNC CALL,O,"4,359",8657.00
8/1/2008,SMC,E-600 SMLCAP F,F,"8,622",8622.00
8/1/2008,DA,MILK CALL,O,35,8090.00
8/1/2008,DA,MILK PUT,O,0,7381.00
8/1/2008,1K,WK1 MDCRV PUT,O,0,7300.00
8/1/2008,E0T,TOMMI MDCRV C,O,"1,776",6626.00
8/1/2008,2K,WK2 MDCRV PUT,O,0,6500.00
8/1/2008,BR,BRAZIL RL FUT,F,916,6433.00
8/1/2008,K4,CDD NEW YORK F,F,"1,443",6336.00
8/1/2008,S0,CME 10YR SWAP,F,0,6040.00
8/1/2008,S2,CME 2YR SWAP,F,0,5840.00
8/1/2008,EY,EUROYEN FUT,F,"5,432",5432.00
8/1/2008,S5,CME 5YR SWAP,F,0,5250.00
8/1/2008,62,FDR CATTLE PUT,O,0,5209.00
8/1/2008,YJ,JAPAN YEN C EU,O,"5,014",5014.00
8/1/2008,E2,2YR MIDCRV PUT,O,0,4838.00
8/1/2008,E0T,TOMMI MDCRV P,O,310,4810.00
8/1/2008,RP,EC/BP CROSS RT,F,"3,222",4804.00
8/1/2008,1K,WK1 MDCRV CALL,O,0,4560.00
8/1/2008,EMI,E-MINI EMRG FUT,F,"4,087",4170.00
8/1/2008,56,FRZ PK BLY FUT,F,232,4163.00
8/1/2008,5K,WK5 MDCRV CALL,O,6,4106.00
8/1/2008,62,FDR CATTLE CALL,O,0,3971.00
8/1/2008,YB,BRIT PND-P EU,O,"3,923",3923.00
8/1/2008,YS,SWISS FRNC-P EU,O,"3,639",3639.00
8/1/2008,YJ,JAPAN YEN P EU,O,"3,577",3577.00
8/1/2008,MD,S&P 400MID FUT,F,0,3369.00
8/1/2008,RA,S AFR RAND FUT,F,963,3040.00
8/1/2008,M3,TRAKRS BXY,F,"3,000",3000.00
8/1/2008,E2,2YR MIDCRV CALL,O,0,2575.00
8/1/2008,J7,EMINI J YEN FUT,F,"2,442",2442.00
8/1/2008,YB,BRIT PND-C EU,O,"2,385",2385.00
8/1/2008,SPO,ED SPRD CALL,O,0,2302.00
8/1/2008,K1,CDD ATLANTA F,F,50,2197.00
8/1/2008,YS,SWISS FRNC-C EU,O,"2,106",2106.00
8/1/2008,K5,CDD DALLAS F,F,"1,530",2089.00
8/1/2008,YD,CAN DLR PUT EU,O,"1,885",1885.00
8/1/2008,K0,CDD LAS VEGAS F,F,735,1685.00
8/1/2008,PZ,POLISH (US) F,F,580,1628.00
8/1/2008,H4,HDD NEW YORK F,F,0,1568.00
8/1/2008,YD,CAN DLR CALL EU,O,"1,450",1450.00
8/1/2008,NK,NIKKEI ($) PUT,O,0,1400.00
8/1/2008,CB,BUTTER CS FUT,F,"1,379",1379.00
8/1/2008,K3,CDD CINCINNAT F,F,985,1378.00
8/1/2008,YP,SP EFLEX CALL,O,0,1200.00
8/1/2008,YP,SP EFLEX PUT,O,0,1200.00
8/1/2008,RF,EC/SF CROSS RT,F,"1,193",1193.00
8/1/2008,GA,GSCI ER FUTURES,F,194,1174.00
8/1/2008,4X,WKEC-4X-P,O,0,1122.00
8/1/2008,ME,E-400 MIDCAP C,O,"1,096",1096.00
8/1/2008,3X,WKEC-3X-C,O,0,1065.00
8/1/2008,ME,E-400 MIDCAP P,O,"1,065",1065.00
8/1/2008,K8,CDD TUCSON F,F,100,1000.00
8/1/2008,K9,CDD DES MOIN F,F,0,890.00
8/1/2008,RMB,RMB/USD FUT,F,481,886.00
8/1/2008,ND,NASDAQ 100 PUT,O,0,877.00
8/1/2008,ND,NASDAQ 100 CALL,O,0,815.00
8/1/2008,Z,POLISH (EC) F,F,339,809.00
8/1/2008,LB,LUMBER PUT,O,0,783.00
8/1/2008,H2,HDD CHICAGO F,F,0,739.00
8/1/2008,WP,WOOD PULP FUT,F,686,686.00
8/1/2008,NK,NIKKEI ($) CALL,O,0,600.00
8/1/2008,KX,CDD KNSCTY FUT,F,80,558.00
8/1/2008,LB,LUMBER CALL,O,0,526.00
8/1/2008,K2,CDD CHICAGO F,F,60,515.00
8/1/2008,AC,AD/CD CROSS RT,F,0,512.00
8/1/2008,3K,WK3 MDCRV CALL,O,200,500.00
8/1/2008,3K,WK3 MDCRV PUT,O,200,500.00
8/1/2008,K1K,C ATL STP MAY C,O,0,500.00
8/1/2008,K1K,C ATL STP MAY P,O,0,500.00
8/1/2008,KS,CDD SACRA FUT,F,0,471.00
8/1/2008,BF,BP/SF CROSS RT,F,0,461.00
8/1/2008,H3,HDD CINCINNAT F,F,0,455.00
8/1/2008,UN,NOK,F,170,414.00
8/1/2008,KQ,CDD MINNESOT F,F,105,413.00
8/1/2008,KRK,C HST STP MAY F,F,0,400.00
8/1/2008,H1,HDD ATLANTA F,F,0,368.00
8/1/2008,K6,CDD PHILADEL F,F,0,337.00
8/1/2008,H9,HDD DES MOIN F,F,0,321.00
8/1/2008,1X,WKEC-1X-C,O,0,320.00
8/1/2008,1X,WKEC-1X-P,O,0,300.00
8/1/2008,K4,CDD NEW YORK P,O,0,300.00
8/1/2008,KR,CDD HOUST FUT,F,0,300.00
8/1/2008,KW,CDD BOSTON FUT,F,60,300.00
8/1/2008,KX,CDD KNS CITY C,O,0,300.00
8/1/2008,K3,CDD CINCINNAT P,O,0,250.00
8/1/2008,K5K,C DLS STP MAY F,F,250,250.00
8/1/2008,NF,CSH NFDM FUT,F,249,249.00
8/1/2008,SG,S&P GROWTH FUT,F,22,248.00
8/1/2008,HQ,HDD MINN FUT,F,0,223.00
8/1/2008,BY,BP/JY CROSS RT,F,1,209.00
8/1/2008,HW,HDD BOSTON FUT,F,0,204.00
8/1/2008,E4,4YR MIDCRV CALL,O,0,200.00
8/1/2008,E4,4YR MIDCRV PUT,O,0,200.00
8/1/2008,K7,CDD PORTLAND F,F,0,200.00
8/1/2008,H6,HDD PHILADEL F,F,0,182.00
8/1/2008,MP,MEX PESO PUT,O,180,180.00
8/1/2008,DY,DRY WHEY FUT,F,178,178.00
8/1/2008,HS,HDD SACRA FUT,F,0,157.00
8/1/2008,5C,WKCD-5C-P,O,0,150.00
8/1/2008,HX,HDD KNSCTY FUT,F,0,150.00
8/1/2008,K9K,C DMN STP MAY F,F,150,150.00
8/1/2008,CN,EC/NOK CROSS RT,F,0,145.00
8/1/2008,H0,HDD LAS VEGAS F,F,0,141.00
8/1/2008,QQ,QQQ-NASDAQ FUT,F,133,133.00
8/1/2008,K3K,C CIN STP MAY F,F,0,100.00
8/1/2008,K5,CDD DALLAS P,O,0,100.00
8/1/2008,K7,CDD PORTLAND P,O,0,100.00
8/1/2008,K8K,C TCS STP MAY F,F,0,100.00
8/1/2008,KR,CDD HOUSTON P,O,0,100.00
8/1/2008,3C,WKCD-3C-P,O,0,93.00
8/1/2008,HR,HDD HOUST FUT,F,0,90.00
8/1/2008,H7,HDD PORTLAND F,F,0,80.00
8/1/2008,SE,SEK,F,72,75.00
8/1/2008,SMP,S&P 600 SMLCP F,F,0,70.00
8/1/2008,XP,SP AFLEX CALL,O,0,70.00
8/1/2008,H8,HDD TUCSON F,F,0,61.00
8/1/2008,K4,CDD NEW YORK C,O,0,50.00
8/1/2008,K6,CDD PHILADEL C,O,0,50.00
8/1/2008,K6,CDD PHILADEL P,O,0,50.00
8/1/2008,3X,WKEC-3X-P,O,0,45.00
8/1/2008,4C,WKCD-4C-P,O,0,45.00
8/1/2008,AJ,AD/JY CROSS RT,F,4,32.00
8/1/2008,DY,DRY WHEY PUT,O,25,25.00
8/1/2008,SMC,E-600 SMLCAP C,O,25,25.00
8/1/2008,4X,WKEC-4X-C,O,0,22.00
8/1/2008,DK,CLASS IV MILK,F,22,22.00
8/1/2008,FR,HUNGARY (US) F,F,21,21.00
8/1/2008,LBA,LEHMAN US AGG F,F,20,20.00
8/1/2008,LAX,LAX HOUSE FUT,F,19,19.00
8/1/2008,JQ,MILK MIDI PUT,O,0,17.00
8/1/2008,SU,S&P VALUE FUT,F,15,15.00
8/1/2008,RL,RUSS 2000 PUT,O,0,14.00
8/1/2008,CZ,CZECK (US) FUT,F,13,13.00
8/1/2008,SDG,SDG HOUSE FUT,F,12,12.00
8/1/2008,CUS,CSI COMP FUT,F,11,11.00
8/1/2008,LAV,LAV HOUSE FUT,F,10,10.00
8/1/2008,SMC,E-600 SMLCAP P,O,7,7.00
8/1/2008,5X,WKEC-5X-C,O,0,6.00
8/1/2008,DB,BUTTER FUT,F,0,6.00
8/1/2008,PY,SPDR-S&P FUT,F,5,5.00
8/1/2008,CC,EC/CD CROSS RT,F,4,4.00
8/1/2008,CY,CD/JY CROSS RT,F,4,4.00
8/1/2008,AN,AD/NE CROSS RT,F,0,2.00
8/1/2008,JQ,MILK MIDI CALL,O,0,2.00
8/1/2008,K,CZECK (EC) FUT,F,2,2.00
8/1/2008,SFR,SFR HOUSE FUT,F,2,2.00
8/1/2008,WDC,WDC HOUSE FUT,F,2,2.00
8/1/2008,4S,WKSF-4S-C,O,0,1.00
8/1/2008,56,FRZ PK BLY CALL,O,0,1.00
8/1/2008,5C,WKCD-5C-C,O,0,1.00
8/1/2008,MIA,MIA HOUSE FUT,F,1,1.00
8/1/2008,RL,RUSS 2000 CALL,O,0,1.00
8/1/2008,SJ,SF/JY CROSS RT,F,1,1.00
9/1/2008,ES,EMINI S&P FUT,F,"76,629,452",76695514.00
9/1/2008,ED,EURO DLR FUT,F,"55,725,317",58497692.00
9/1/2008,ED,EURO DLR CALL,O,"717,868",12421321.00
9/1/2008,NQ,EMINI NASD FUT,F,"11,506,790",11522672.00
9/1/2008,EC,EURO FX FUT,F,"6,109,876",6216848.00
9/1/2008,ED,EURO DLR PUT,O,"315,453",6084699.00
9/1/2008,J1,JAPAN YEN FUT,F,"3,341,146",3446228.00
9/1/2008,SP,S&P 500 FUT,F,"226,888",2491168.00
